kepid,ra,dec,teff,teff_err_high,teff_err_low,logg,logg_err_high,logg_err_low,kepmag,Q4,Q8,Q11,Q16
9161418,19 37 40.942,+45 33 04.43,5223,140,-140,3.84,0.777,-0.333,11.594,1,1,-1,1
9161428,19 37 41.976,+45 30 21.53,5770,172,-189,4.376,0.149,-0.182,15.119,-1,-1,-1,-1
9161431,19 37 42.108,+45 30 07.08,6201,190,-190,3.784,0.3,-0.08,13.494,0,1,-1,0
9162155,19 38 45.514,+45 33 07.85,6323,149,-205,4.418,0.062,-0.188,14.463,0,0,0,-1
9162182,19 38 47.695,+45 34 32.09,3390,107,-107,0.345,0.312,-0.168,11.88,1,-1,-1,-1
9162550,19 39 22.018,+45 30 00.29,5795,155,-172,4.554,0.033,-0.176,15.682,-1,0,0,0
9163591,19 41 00.110,+45 33 45.04,4523,136,-136,4.604,0.056,-0.024,15.896,-1,-1,-1,-1
9163674,19 41 09.228,+45 31 06.01,6413,177,-243,4.038,0.258,-0.172,13.833,-1,-1,-1,-1
9163782,19 41 19.762,+45 34 43.44,6256,170,-189,4.186,0.171,-0.14,12.695,0,0,-1,0
9163796,19 41 20.990,+45 30 17.38,5330,93,-186,2.926,0.49,-0.21,9.598,0,-1,-1,0
9163939,19 41 32.878,+45 34 34.11,4177,126,-126,4.653,0.056,-0.024,12.719,-1,0,0,0
9164390,19 42 11.830,+45 30 42.19,3441,116,-104,0.565,0.282,-0.188,11.901,-1,-1,-1,-1
9164561,19 42 27.641,+45 30 17.03,8275,200,-372,3.726,0.42,-0.14,13.709,-1,-1,-1,-1
9164694,19 42 39.778,+45 30 24.73,6415,151,-227,4.374,0.067,-0.216,14.175,-1,-1,-1,-1
9164836,19 42 50.940,+45 35 23.18,6003,162,-180,4.536,0.05,-0.213,14.474,-1,-1,-1,-1
9166862,19 45 34.358,+45 34 06.82,6033,193,-265,4.46,0.048,-0.192,15.272,-1,-1,-1,-1
9172506,19 51 51.871,+45 32 44.85,6225,170,-170,4.039,0.266,-0.114,12.009,-1,-1,-1,-1
9172981,19 52 24.521,+45 32 60.00,7659,211,-316,3.929,0.287,-0.123,11.704,0,-1,-1,0
9173327,19 52 45.528,+45 30 00.86,3274,117,-78,0.108,0.195,-0.052,11.662,-1,1,-1,-1
9173365,19 52 47.842,+45 34 35.69,6046,183,-219,3.815,0.496,-0.124,13.365,1,-1,0,0
9177472,19 57 20.002,+45 33 21.18,3784,68,-68,0.968,0.126,-0.103,11.475,-1,1,-1,1
9178425,19 58 28.258,+45 30 51.69,5068,151,-136,4.595,0.033,-0.066,13.69,-1,-1,-1,-1
9178502,19 58 33.156,+45 35 16.01,7416,205,-333,3.915,0.266,-0.143,12.909,0,1,-1,0
9179531,19 59 42.773,+45 35 42.29,5806,172,-190,4.425,0.101,-0.188,15.091,-1,-1,-1,-1
9179806,19 59 58.058,+45 31 14.80,5353,187,-169,4.527,0.095,-0.105,15.173,-1,-1,-1,-1
9179906,20 00 03.874,+45 31 40.51,3368,54,-54,4.955,0.06,-0.044,15.722,1,1,-1,-1
9180915,20 01 10.730,+45 35 39.12,3286,117,-88,0.123,0.2,-0.05,11.782,-1,-1,-1,-1
9181340,20 01 35.765,+45 31 16.00,6181,194,-216,4.38,0.128,-0.192,14.818,0,0,1,-1
9181877,20 02 09.528,+45 30 25.91,4871,50,-86,3.007,0.188,-0.116,11.698,-1,1,-1,1
9182310,20 02 37.514,+45 31 01.74,6360,181,-227,3.778,0.488,-0.122,13.794,0,0,1,-1
9182941,20 03 15.974,+45 34 28.16,5025,167,-167,4.631,0.066,-0.039,14.608,-1,-1,-1,-1
9201463,18 52 33.816,+45 38 33.98,3319,118,-49,5.137,0.092,-0.138,14.599,-1,-1,-1,-1
9202755,18 55 35.033,+45 36 52.30,5486,162,-146,4.47,0.121,-0.135,14.517,-1,0,0,0
9202990,18 56 08.071,+45 37 40.08,9669,272,-467,3.851,0.35,-0.15,15.037,-1,-1,-1,-1
9203304,18 56 49.615,+45 38 45.49,6296,156,-188,4.46,0.054,-0.216,12.729,0,0,-1,0
9203478,18 57 12.751,+45 37 58.20,4623,163,-163,4.565,0.063,-0.027,15.968,-1,-1,-1,-1
9203561,18 57 24.185,+45 36 22.22,5782,157,-157,4.594,0.03,-0.17,15.132,0,0,0,-1
9203794,18 58 01.896,+45 37 02.20,3261,42,-32,5.065,0.044,-0.044,13.764,0,0,-1,-1
9205199,19 01 09.770,+45 38 13.89,6177,188,-206,4.516,0.052,-0.208,15.824,-1,0,0,0
9205351,19 01 32.681,+45 40 02.53,5213,173,-157,4.509,0.064,-0.104,15.304,-1,-1,-1,-1
9205356,19 01 33.024,+45 38 47.73,8961,251,-466,4.117,0.145,-0.159,9.659,0,1,-1,-1
9205855,19 02 34.805,+45 39 05.25,3388,44,-40,4.939,0.045,-0.036,15.498,-1,-1,-1,-1
9206046,19 03 00.557,+45 38 08.06,7511,233,-311,4,0.267,-0.144,13.853,-1,1,-1,-1
9206432,19 03 45.132,+45 36 30.21,6527,78,-78,4.232,0.01,-0.008,9.083,0,-1,0,-1
9207290,19 05 50.244,+45 37 35.75,5280,142,-142,4.51,0.085,-0.093,12.536,0,0,0,-1
9207508,19 06 22.793,+45 41 53.81,6988,194,-267,4.163,0.128,-0.192,13.705,-1,-1,-1,-1
9210828,19 13 46.692,+45 36 45.62,5033,136,-151,4.611,0.066,-0.038,13.221,-1,-1,-1,-1
9211088,19 14 24.478,+45 37 32.20,4973,87,-125,2.416,0.03,-0.03,8.074,0,0,-1,0
9214598,19 21 21.233,+45 40 51.02,4865,131,-145,4.672,0.027,-0.063,13.869,-1,-1,-1,-1
9214608,19 21 22.550,+45 37 49.08,5496,148,-148,4.472,0.11,-0.09,12.993,0,0,-1,0
9214815,19 21 43.162,+45 36 52.65,5780,,,4.438,,,13.958,0,1,1,-1
9215841,19 23 27.672,+45 39 55.34,5239,158,-142,4.51,0.095,-0.105,13.873,-1,-1,-1,-1
9216367,19 24 20.866,+45 39 16.70,8061,223,-334,3.668,0.501,-0.088,12.119,1,-1,1,-1
9216810,19 25 02.645,+45 38 14.89,6995,183,-224,3.942,0.273,-0.117,10.555,1,1,-1,1
9217049,19 25 27.480,+45 39 22.28,5395,146,-146,4.61,0.042,-0.084,12.367,-1,-1,-1,-1
9217210,19 25 44.076,+45 41 11.80,6164,165,-202,4.446,0.054,-0.216,13.699,0,-1,0,0
9217369,19 25 59.290,+45 36 16.89,5092,179,-179,4.55,0.066,-0.06,15.835,-1,-1,-1,-1
9220002,19 30 13.740,+45 38 06.61,5364,177,-177,4.529,0.104,-0.095,15.138,-1,-1,-1,-1
9220600,19 31 08.503,+45 37 48.83,7271,228,-304,4.048,0.209,-0.171,12.264,-1,-1,-1,-1
9221091,19 31 55.063,+45 39 54.11,3439,61,-61,4.901,0.05,-0.041,14.767,0,0,0,-1
9221398,19 32 22.286,+45 41 30.63,6399,70,-89,4.312,0.056,-0.112,12.14,-1,-1,-1,-1
9221694,19 32 49.270,+45 40 41.67,5926,160,-178,4.519,0.044,-0.176,15.586,0,0,-1,0
9222064,19 33 21.965,+45 41 14.14,5649,186,-186,4.438,0.116,-0.174,15.746,0,0,0,-1
9222333,19 33 50.472,+45 40 47.96,5778,172,-189,4.472,0.081,-0.175,15.79,0,-1,0,0
9222547,19 34 09.689,+45 40 44.07,5289,159,-159,4.477,0.11,-0.11,11.943,-1,0,1,0
9222984,19 34 49.762,+45 37 46.81,5234,158,-158,4.608,0.036,-0.09,15.84,0,-1,0,0
9223757,19 35 57.473,+45 38 05.61,4105,123,-98,1.543,0.345,-0.186,8.978,1,1,-1,-1
9226387,19 39 43.954,+45 40 11.97,4920,176,-176,4.584,0.045,-0.05,13.461,1,1,1,-1
9226438,19 39 47.878,+45 41 50.28,5667,153,-153,3.714,0.294,-0.126,11.806,0,0,0,-1
9226540,19 39 54.617,+45 38 26.73,7550,211,-316,4.115,0.12,-0.18,13.949,1,1,-1,-1
9227619,19 41 29.722,+45 39 04.60,7564,211,-316,3.929,0.287,-0.123,10.453,0,0,-1,0
9228778,19 43 06.490,+45 40 24.81,6231,197,-263,4.323,0.128,-0.192,12.038,-1,-1,-1,-1
9229342,19 43 53.988,+45 40 33.13,8258,228,-370,3.834,0.338,-0.135,12.968,1,1,-1,1
9229601,19 44 13.718,+45 40 25.00,4957,74,-193,2.567,0.033,-0.03,11.634,0,0,-1,0
9230422,19 45 17.153,+45 36 02.19,4329,117,-143,4.73,0.063,-0.032,12.313,1,-1,1,1
9236858,19 52 29.150,+45 39 04.07,6735,162,-243,4.307,0.072,-0.203,13.04,-1,-1,-1,-1
9237149,19 52 48.091,+45 37 13.22,6160,225,-310,4.413,0.09,-0.21,14.872,-1,-1,-1,-1
9237305,19 52 59.633,+45 40 02.82,5210,186,-207,3.232,0.63,-0.21,12.644,-1,-1,-1,-1
9237533,19 53 15.622,+45 39 12.24,6507,159,-227,4.262,0.128,-0.192,13.823,-1,-1,1,-1
9237755,19 53 31.406,+45 37 39.68,5359,159,-159,4.539,0.064,-0.104,14.219,-1,-1,-1,-1
9238207,19 53 59.047,+45 36 00.22,5092,178,-178,4.57,0.078,-0.054,15.61,-1,-1,-1,-1
9238899,19 54 45.674,+45 40 58.48,4070,141,-155,4.643,0.056,-0.02,14.826,-1,-1,-1,-1
9239684,19 55 38.539,+45 36 29.66,6090,164,-182,4.36,0.124,-0.201,12.578,-1,-1,-1,-1
9240041,19 56 05.890,+45 36 20.24,6681,189,-237,3.954,0.375,-0.125,13.111,-1,-1,-1,-1
9241346,19 57 39.221,+45 37 58.84,4482,120,-134,4.687,0.032,-0.048,15.89,0,0,0,-1
9243464,20 00 08.518,+45 41 29.98,6837,214,-262,3.497,0.637,-0.112,12.36,1,1,-1,-1
9243795,20 00 30.322,+45 38 00.78,5757,183,-183,3.672,0.323,-0.108,12.732,-1,-1,-1,-1
9244171,20 00 58.337,+45 39 41.37,5562,150,-150,4.299,0.204,-0.185,14.857,0,0,-1,-1
9244992,20 01 57.444,+45 37 15.57,6902,245,-337,3.521,0.657,-0.11,13.998,-1,-1,-1,-1
9245929,20 02 57.811,+45 37 40.22,5306,175,-159,4.545,0.06,-0.09,15.538,-1,-1,-1,-1
9246715,20 03 48.324,+45 36 14.82,4857,116,-131,2.422,0.427,-0.183,9.266,0,-1,-1,-1
9264512,18 53 18.905,+45 45 02.93,6391,179,-246,4.374,0.072,-0.217,9.564,0,1,0,-1
9264619,18 53 32.995,+45 44 27.52,5665,152,-152,4.513,0.081,-0.108,10.564,-1,-1,0,0
9266285,18 57 14.510,+45 46 10.38,4504,147,-147,4.582,0.052,-0.024,14.072,-1,-1,-1,-1
9267098,18 58 56.813,+45 42 21.03,5165,171,-155,3.788,0.765,-0.255,13.779,0,0,-1,0
9267182,18 59 05.002,+45 46 10.98,6207,166,-203,4.432,0.066,-0.154,13.34,0,0,-1,0
9267818,19 00 27.694,+45 47 06.11,3573,42,-48,4.896,0.028,-0.039,15.089,-1,-1,-1,-1
9267997,19 00 53.738,+45 42 33.45,6616,184,-253,3.971,0.299,-0.161,12.404,-1,-1,-1,-1
9268105,19 01 10.459,+45 47 58.73,6310,155,-202,4.417,0.056,-0.224,13.604,-1,-1,-1,-1
9268205,19 01 25.466,+45 43 30.36,6036,190,-232,4.04,0.299,-0.138,11.871,0,0,0,-1
9268249,19 01 33.010,+45 44 53.74,4864,146,-117,3.796,0.749,-0.321,13.717,-1,-1,-1,-1
9268481,19 02 03.706,+45 44 06.76,3209,35,-19,5.168,0.056,-0.084,15.641,-1,-1,-1,-1
9268902,19 03 01.428,+45 43 51.64,5853,158,-176,4.544,0.034,-0.195,15.867,-1,-1,-1,-1
9269023,19 03 14.846,+45 43 09.12,6096,182,-200,4.352,0.128,-0.192,15.24,0,-1,0,0
9269082,19 03 22.435,+45 46 49.84,5094,183,-183,4.637,0.065,-0.04,15.5,-1,-1,-1,-1
9269688,19 04 51.497,+45 43 40.29,4547,137,-137,4.559,0.06,-0.02,14.929,-1,-1,-1,-1
9269817,19 05 13.829,+45 45 49.22,5013,136,-136,3.796,0.848,-0.283,12.747,-1,0,-1,1
9269879,19 05 22.133,+45 42 10.86,5191,197,-179,4.559,0.045,-0.084,15.068,-1,0,0,0
9271833,19 10 00.607,+45 45 05.58,6089,165,-202,4.468,0.054,-0.216,14.4,-1,0,0,0
9271945,19 10 16.903,+45 47 36.98,5029,176,-176,4.539,0.078,-0.052,13.786,-1,0,0,0
9271989,19 10 22.654,+45 45 57.48,3794,84,-103,0.848,0.03,-0.03,13.683,0,-1,-1,0
9272082,19 10 33.802,+45 45 03.98,9077,286,-381,4.147,0.077,-0.232,8.996,0,0,-1,0
9272276,19 10 59.450,+45 43 17.11,5788,157,-157,4.35,0.215,-0.215,13.16,-1,-1,-1,-1
9272761,19 12 09.427,+45 42 33.55,3284,117,-88,0.184,0.232,-0.058,10.1,-1,-1,-1,-1
9273647,19 14 10.524,+45 43 16.62,7046,216,-288,3.905,0.375,-0.125,9.67,0,0,-1,0
9273791,19 14 30.425,+45 45 11.40,5482,213,-174,3.961,0.57,-0.228,13.035,0,1,-1,1
9273855,19 14 37.999,+45 42 43.12,7116,199,-299,4.234,0.096,-0.144,13.413,-1,-1,-1,0
9273928,19 14 45.842,+45 47 31.43,6726,185,-278,4.102,0.153,-0.187,11.478,0,0,-1,0
9273992,19 14 55.898,+45 46 12.07,3458,134,-85,0.917,0.172,-0.258,10.562,-1,-1,-1,-1
9274472,19 15 58.697,+45 46 44.86,5308,159,-159,4.453,0.121,-0.148,13.919,-1,-1,-1,-1
9274516,19 16 03.487,+45 46 23.19,4448,157,-157,4.646,0.054,-0.027,15.654,0,0,0,-1
9278021,19 22 36.022,+45 46 56.74,6587,176,-215,3.531,0.36,-0.112,12.983,-1,-1,-1,-1
9278553,19 23 32.050,+45 45 57.13,6077,164,-200,4.526,0.046,-0.184,15.84,-1,-1,-1,-1
9279707,19 25 29.590,+45 47 00.38,5053,136,-151,4.543,0.075,-0.067,12.736,0,0,0,-1
9279708,19 25 29.657,+45 47 06.40,6053,164,-164,4.269,0.214,-0.175,11.877,-1,0,0,1
9279763,19 25 35.897,+45 44 38.55,6889,173,-190,3.556,0.323,-0.086,11.034,0,-1,0,0
9279846,19 25 42.898,+45 45 42.94,4957,136,-136,4.554,0.072,-0.042,14.967,-1,-1,-1,-1
9282769,19 30 26.323,+45 42 31.97,6388,157,-189,4.284,0.149,-0.182,13.406,0,0,-1,0
9283525,19 31 40.034,+45 47 46.21,5516,166,-149,4.316,0.215,-0.215,13.507,0,0,-1,0
9283572,19 31 44.818,+45 44 23.21,5211,153,-153,3.874,0.772,-0.309,14.358,-1,-1,-1,-1
9283826,19 32 10.862,+45 44 08.96,5936,158,-193,4.501,0.048,-0.192,13.092,-1,-1,-1,-1
9284741,19 33 42.101,+45 45 39.06,5256,158,-142,4.502,0.1,-0.137,14.807,-1,-1,-1,-1
9285587,19 34 59.839,+45 45 42.27,8230,227,-368,3.905,0.273,-0.137,12.925,-1,-1,-1,-1
9285838,19 35 22.742,+45 45 47.45,6643,185,-255,4.24,0.144,-0.192,11.842,0,0,0,-1
9286118,19 35 47.570,+45 46 27.59,4233,135,-135,4.622,0.039,-0.021,15.516,-1,1,-1,1
9288124,19 38 39.859,+45 47 30.16,5979,149,-164,4.52,0.05,-0.2,12.432,0,-1,1,1
9288175,19 38 44.246,+45 45 01.58,7269,203,-304,3.985,0.273,-0.147,12.549,-1,-1,-1,-1
9288391,19 39 05.918,+45 43 29.73,6050,200,-200,4.074,0.392,-0.168,13.309,0,0,-1,1
9288786,19 39 39.806,+45 47 01.94,4368,132,-145,4.593,0.049,-0.018,15.702,-1,-1,-1,-1
9289009,19 40 00.367,+45 43 18.58,6003,161,-197,4.507,0.039,-0.221,13.742,0,0,0,-1
9289433,19 40 36.430,+45 47 56.22,6096,164,-200,4.281,0.18,-0.18,13.781,0,0,-1,0
9289960,19 41 23.006,+45 46 07.69,6850,192,-312,4.167,0.108,-0.201,11.957,-1,-1,-1,-1
9290731,19 42 28.250,+45 45 33.59,5215,171,-156,3.716,0.81,-0.27,12.844,-1,-1,-1,-1
9290838,19 42 36.029,+45 47 02.16,5580,152,-169,4.592,0.034,-0.136,15.498,-1,-1,-1,-1
9291378,19 43 19.219,+45 47 23.36,6137,193,-257,4.46,0.054,-0.216,15.534,0,0,-1,-1
9291569,19 43 33.641,+45 44 51.00,6035,210,-210,4.264,0.185,-0.185,12.742,0,0,0,-1
9291629,19 43 37.618,+45 43 26.75,4809,120,-108,3.106,0.385,-0.315,13.957,-1,-1,-1,-1
9291748,19 43 47.292,+45 44 29.62,5191,156,-156,4.615,0.071,-0.044,15.538,-1,-1,-1,-1
9291829,19 43 53.160,+45 47 53.68,3613,81,-100,0.577,0.03,-0.03,11.649,-1,-1,-1,-1
9292414,19 44 40.085,+45 46 39.94,4989,136,-136,3.832,0.77,-0.33,13.164,0,0,0,-1
9300285,19 53 48.766,+45 44 45.96,6663,160,-240,4.275,0.105,-0.195,13.788,0,1,-1,1
9300595,19 54 10.848,+45 44 38.62,5190,122,-183,3.089,0.469,-0.201,13.294,-1,-1,-1,-1
9303992,19 58 03.530,+45 47 08.69,4009,112,-82,1.5,0.03,-0.03,13.907,0,0,-1,0
9305357,19 59 49.445,+45 47 49.78,5176,140,-156,4.631,0.065,-0.04,12.559,-1,0,1,-1
9305831,20 00 24.566,+45 45 43.70,5763,103,-114,4.15,0.055,-0.044,14.678,-1,-1,-1,-1
9306085,20 00 41.162,+45 47 16.99,5065,136,-166,3.823,0.777,-0.333,13.95,-1,-1,-1,-1
9306095,20 00 41.909,+45 47 59.31,6571,159,-199,4.368,0.06,-0.18,12.428,-1,-1,-1,-1
9306597,20 01 20.098,+45 44 37.42,6602,161,-241,4.354,0.062,-0.188,14.391,-1,-1,-1,-1
9307423,20 02 22.090,+45 45 26.96,4756,170,-170,4.633,0.028,-0.056,15.792,-1,-1,-1,-1
9307768,20 02 47.446,+45 45 40.92,3513,95,-95,0.419,0.03,-0.033,12.918,-1,-1,-1,-1
9324334,18 49 26.851,+45 53 38.43,7474,235,-314,4.056,0.222,-0.167,13.739,1,1,1,-1
9327148,18 56 18.302,+45 48 19.47,5351,185,-185,4.582,0.03,-0.127,15.899,0,-1,0,0
9327458,18 56 56.359,+45 50 19.58,4888,97,-158,3.102,0.475,-0.256,13.128,0,-1,0,-1
9327921,18 57 50.866,+45 53 05.75,3942,53,-53,4.716,0.018,-0.024,14.969,0,-1,0,0
9328641,18 59 24.389,+45 51 48.64,5192,180,-180,4.707,0.046,-0.025,15.213,1,0,-1,-1
9328852,18 59 59.311,+45 53 12.08,4399,125,-156,4.788,0.075,-0.03,15.33,-1,-1,-1,-1
9330792,19 04 38.160,+45 53 43.50,3823,106,-106,0.674,0.03,-0.03,10.691,-1,-1,-1,-1
9331207,19 05 39.149,+45 51 19.07,6854,192,-288,4.058,0.19,-0.19,11.379,0,-1,-1,-1
9333505,19 10 58.675,+45 50 36.74,3348,50,-40,4.972,0.045,-0.05,12.889,0,0,1,-1
9333852,19 11 48.070,+45 52 32.13,5633,152,-135,4.145,0.364,-0.196,11.489,-1,0,-1,1
9334451,19 13 01.078,+45 50 23.18,6004,190,-232,4.442,0.07,-0.21,15.38,-1,0,0,0
9334490,19 13 05.090,+45 52 35.80,5220,173,-157,4.578,0.084,-0.056,15.695,-1,-1,0,-1
9335684,19 15 31.349,+45 48 08.92,5593,151,-167,4.448,0.144,-0.192,13.606,0,-1,1,1
9339677,19 22 56.412,+45 53 17.74,6700,149,-216,4.363,0.066,-0.143,11.43,-1,0,0,0
9340291,19 23 59.561,+45 49 13.58,4785,168,-168,4.711,0.048,-0.024,15.516,-1,-1,-1,-1
9340503,19 24 20.251,+45 53 54.17,4590,139,-125,4.707,0.048,-0.032,14.758,-1,-1,-1,-1
9340769,19 24 45.703,+45 48 59.76,5785,155,-173,4.588,0.042,-0.168,15.663,-1,-1,1,0
9341032,19 25 11.983,+45 50 46.76,4523,137,-137,4.576,0.045,-0.024,13.991,0,0,0,-1
9341222,19 25 29.393,+45 51 42.40,6157,182,-219,4.343,0.128,-0.192,14.827,0,0,-1,0
9343968,19 29 53.453,+45 51 32.80,5095,179,-179,4.53,0.077,-0.063,15.955,0,-1,0,-1
9344262,19 30 22.279,+45 50 04.24,6519,156,-195,3.921,0.273,-0.117,13.259,-1,0,0,0
9344536,19 30 48.238,+45 50 10.26,5238,141,-141,4.637,0.033,-0.083,15.074,0,0,0,-1
9344623,19 30 57.648,+45 48 05.44,6522,158,-198,4.407,0.065,-0.208,13.822,-1,-1,-1,-1
9345163,19 31 46.450,+45 49 34.69,4968,148,-148,4.596,0.072,-0.039,15.458,-1,-1,-1,-1
9345215,19 31 51.300,+45 50 31.66,5906,160,-195,4.449,0.084,-0.196,15.39,-1,0,0,0
9345544,19 32 26.184,+45 49 16.79,6201,188,-225,4.472,0.052,-0.208,15.904,0,0,-1,0
9345838,19 32 53.042,+45 50 38.04,7024,192,-264,4.012,0.28,-0.151,12.378,-1,-1,-1,-1
9346253,19 33 32.791,+45 52 12.97,6161,172,-215,4.517,0.052,-0.208,15.443,-1,1,1,-1
9346592,19 34 04.423,+45 48 51.15,4234,128,-128,4.619,0.053,-0.018,13.91,-1,-1,-1,-1
9346655,19 34 09.499,+45 52 25.96,4395,154,-154,4.571,0.059,-0.018,14.299,-1,-1,-1,-1
9347339,19 35 14.854,+45 49 13.03,3761,82,-74,0.979,0.242,-0.176,9.601,1,1,-1,-1
9347432,19 35 22.999,+45 49 04.52,4590,137,-137,4.655,0.054,-0.027,12.845,0,0,-1,0
9347868,19 36 02.460,+45 49 19.86,5783,156,-173,4.484,0.065,-0.195,15.21,-1,-1,-1,-1
9347955,19 36 10.334,+45 51 13.82,5747,172,-172,4.466,0.145,-0.159,14.816,-1,-1,-1,-1
9349245,19 38 05.179,+45 53 03.99,7914,223,-334,3.723,0.504,-0.084,8.151,-1,-1,-1,-1
9349698,19 38 41.930,+45 51 54.68,5035,151,-151,4.658,0.059,-0.036,12.911,-1,-1,-1,-1
9350552,19 39 52.303,+45 48 07.24,4327,129,-129,4.605,0.053,-0.018,15.863,1,-1,-1,-1
9350555,19 39 52.704,+45 52 49.34,3489,119,-95,0.348,0.259,-0.111,13.701,0,0,-1,-1
9350889,19 40 22.025,+45 50 34.15,6921,194,-291,4.199,0.124,-0.201,13.572,-1,-1,-1,-1
9352231,19 42 13.498,+45 50 44.80,5635,151,-151,4.612,0.034,-0.127,14.253,0,-1,1,0
9352330,19 42 21.526,+45 48 07.19,4936,148,-148,4.569,0.066,-0.039,15.434,0,0,-1,0
9353182,19 43 25.063,+45 53 31.95,6109,167,-186,4.097,0.228,-0.123,12.421,-1,-1,-1,-1
9353234,19 43 30.286,+45 51 18.15,8797,242,-416,4.214,0.091,-0.169,13.725,1,1,-1,1
9353374,19 43 42.494,+45 53 25.11,5709,156,-142,3.672,0.697,-0.164,10.448,0,1,1,-1
9353577,19 43 58.879,+45 53 48.73,5627,186,-186,4.467,0.078,-0.182,15.297,-1,0,-1,1
9353627,19 44 03.281,+45 51 12.29,3798,75,-112,0.357,0.033,-0.024,11.008,-1,-1,-1,-1
9364192,19 56 25.459,+45 53 44.96,8156,225,-338,3.801,0.391,-0.069,13.846,-1,-1,-1,-1
9364543,19 56 51.461,+45 53 12.36,6321,203,-226,3.565,0.688,-0.121,13.63,0,1,1,-1
9365025,19 57 28.294,+45 53 02.40,8241,226,-368,3.658,0.472,-0.118,11.902,-1,-1,-1,-1
9366989,19 59 53.239,+45 48 35.06,5833,162,-203,4.333,0.124,-0.201,14.914,-1,-1,-1,-1
9367447,20 00 24.881,+45 52 07.53,5168,82,-92,3.73,0.176,-0.095,12.296,-1,0,1,1
9368360,20 01 29.714,+45 51 16.71,5681,169,-169,4.262,0.282,-0.212,14.954,0,-1,0,0
9368524,20 01 41.602,+45 53 12.34,6065,218,-200,3.763,0.646,-0.152,13.868,-1,-1,-1,-1
9368583,20 01 45.629,+45 48 23.27,3941,101,-91,0.75,0.03,-0.033,12.764,-1,-1,-1,1
9388303,18 54 30.197,+45 55 18.19,5528,166,-166,4.551,0.032,-0.168,15.551,-1,-1,-1,-1
9388304,18 54 30.257,+45 55 21.69,5398,160,-160,4.58,0.03,-0.12,15.969,-1,-1,-1,-1
9388549,18 55 04.498,+45 55 16.02,3797,92,-92,1.152,0.03,-0.03,9.993,0,1,1,-1
9389122,18 56 20.009,+45 56 48.66,5648,171,-171,4.444,0.081,-0.189,14.313,-1,-1,-1,-1
9389206,18 56 28.558,+45 58 03.66,6133,164,-200,4.463,0.056,-0.224,12.828,1,1,-1,1
9390649,18 59 39.806,+45 59 22.99,6109,183,-201,4.472,0.054,-0.216,15.314,0,-1,0,0
9390664,18 59 42.634,+45 59 54.20,5749,156,-138,3.729,0.616,-0.154,11.205,-1,1,-1,-1
9390670,18 59 43.469,+45 57 37.77,6220,74,-86,4.089,0.025,-0.025,9.595,0,1,0,-1
9391842,19 02 28.366,+45 57 41.42,6064,202,-202,3.556,0.773,-0.136,13.976,0,0,-1,0
9392331,19 03 28.236,+45 59 16.77,6217,169,-225,4.472,0.054,-0.216,15.699,-1,-1,-1,-1
9392349,19 03 29.971,+45 58 48.00,5623,152,-152,4.505,0.081,-0.15,13.675,-1,-1,-1,-1
9392583,19 03 58.886,+45 57 32.80,6438,162,-194,4.275,0.149,-0.182,13.951,0,0,0,-1
9392682,19 04 13.704,+45 56 57.85,7419,232,-310,3.792,0.392,-0.098,11.498,-1,-1,-1,-1
9392839,19 04 33.024,+45 55 18.05,8796,282,-376,4.139,0.145,-0.131,7.228,1,-1,-1,-1
9393015,19 04 56.206,+45 58 02.39,5868,162,-203,4.432,0.05,-0.213,14.505,0,0,-1,0
9393090,19 05 07.639,+45 56 09.92,5743,156,-138,4.408,0.108,-0.132,13.061,0,0,-1,0
9394736,19 08 57.084,+45 57 10.11,5584,167,-150,4.425,0.144,-0.176,14.382,0,0,0,-1
9395205,19 10 01.582,+45 57 10.91,3827,92,-103,4.728,0.054,-0.027,14.63,-1,-1,-1,-1
9396742,19 13 40.810,+45 56 32.63,5280,190,-190,4.637,0.065,-0.04,11.514,0,0,0,-1
9396925,19 14 04.870,+45 54 07.71,4056,91,-111,1.13,0.03,-0.03,9.909,0,-1,-1,0
9396955,19 14 08.393,+45 58 40.58,5425,163,-146,3.882,0.644,-0.276,11.503,1,0,1,-1
9397064,19 14 20.515,+45 55 17.90,3758,82,-74,0.901,0.292,-0.18,11.433,1,1,-1,-1
9397159,19 14 33.038,+45 59 06.29,6165,166,-185,4.222,0.171,-0.14,12.496,0,0,0,-1
9397443,19 15 11.544,+45 55 59.41,4979,136,-136,4.568,0.072,-0.033,12.177,0,0,0,-1
9401571,19 23 15.982,+45 54 36.40,3996,53,-53,4.681,0.027,-0.015,14.492,0,-1,0,0
9401856,19 23 42.965,+45 56 07.43,5780,138,-155,4.421,0.116,-0.188,12.943,-1,-1,-1,-1
9402130,19 24 09.938,+45 57 14.77,5964,161,-179,4.533,0.039,-0.208,14.697,-1,0,0,0
9402649,19 25 06.600,+45 54 48.63,6365,158,-174,4.152,0.246,-0.164,11.06,0,-1,-1,-1
9402652,19 25 06.893,+45 56 03.08,6862,163,-245,4.104,0.22,-0.16,11.823,-1,-1,-1,-1
9405359,19 29 26.734,+45 59 49.21,5868,141,-176,4.53,0.039,-0.221,13.795,0,0,-1,0
9405374,19 29 28.118,+45 56 18.78,6202,169,-188,4.3,0.2,-0.18,13.449,0,0,0,-1
9405541,19 29 45.432,+45 57 08.49,3306,81,-73,0.273,0.208,-0.112,9.687,-1,-1,-1,-1
